,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
52,JVC HAFX103MA Blue Xtreme Xplosives in-Ear Headphones Original/New Brand,Visit the JVC Store,$24.98,4 out of 5,/JVC-HAFX103MA-Xplosives-Headphones-Original/dp/B0738BSNK6/ref=sr_1_163?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298754&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-163,63 ratings,['No Review']
53,"Pioneer IRONMAN, Blue",Visit the Pioneer Store,$13.98,4.3 out of 5,/Sweat-Resistant-Wireless-Earphones-Integrated-SE-IM5BT/dp/B0799B4D9B/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-4,149 ratings,"['ear pieces', 'battery life', 'sound quality', 'sweat resistant', 'stopped working', 'easy to use', 'easy to pair', 'full charge', 'bluetooth headphones', 'great sound', 'sound is good', 'another pair']"
54,Sennheiser CX 5.00G Black In-Ear Canal Headset (Discontinued by Manufacturer),Visit the Sennheiser Consumer Audio Store,No Price,3.8 out of 5,/Sennheiser-5-00G-Black-Canal-Headset/dp/B00NQ17SZA/ref=sr_1_28?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298513&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-28,345 ratings,"['sound quality', 'strain relief', 'build quality', 'earbuds fall', 'long time', 'split open', 'controls work', 'great sound', 'highly recommend', 'wire started', 'come off too easily', 'phone cases', 'sennheiser headphones']"
55,"Sennheiser Momentum True Wireless 2 - Bluetooth Earbuds with Active Noise Cancellation, Smart Pause, Customizable Touch Control and 28-Hour Battery Life - White (M3IETW2 White)",Visit the Sennheiser Consumer Audio Store,$297.22,4.1 out of 5,/Sennheiser-Momentum-True-Wireless-Cancellation/dp/B085LW8N9Q/ref=sr_1_2?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-2,489 ratings,"['sound quality', 'battery life', 'true wireless', 'noise cancellation', 'airpods pro', 'charging case', 'transparent hearing', 'active noise', 'noise cancelling', 'momentum true', 'wireless earbuds', 'firmware update']"
56,Victor Ha Fx33x B [Earbud Headphone Black] Japan Import,Visit the JVC Store,$65.11,3.9 out of 5,/Victor-Fx33x-Earbud-Headphone-Black/dp/B00O6K4Y0M/ref=sr_1_94?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-94,30 ratings,['No Review']
57,JVC Premium Noise Isolating Lightweight Deep Bass Stereo Headphones,Visit the JVC Store,No Price,1.5 out of 5,/JVC-Premium-Isolating-Lightweight-Headphones/dp/B0165Q2YJ2/ref=sr_1_192?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-192,2 ratings,['No Review']
58,"Sony WI-SP500 Wireless in-Ear Sports Headphones, Black (WISP500/B) (Renewed)",Visit the Amazon Renewed Store,$19.95,3.7 out of 5,/Sony-WI-SP500-Wireless-Headphones-WISP500/dp/B07P8W9FZ8/ref=sr_1_73?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-73,121 ratings,"['battery life', 'headphones', 'bluetooth', 'refurbished', 'ear', 'noise', 'sale', 'stay', 'headset']"
59,Philips SHE5105PP/98 St. Germain Headphones (Purple) (Discontinued by Manufacturer),Visit the PHILIPS Store,$24.99,3.3 out of 5,/Philips-SHE5105PP-Headphones-Discontinued-Manufacturer/dp/B006WHPQDG/ref=sr_1_62?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298556&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-62,54 ratings,"['sound quality', 'earbuds', 'deep bass', 'small ears', 'flat cord', 'great sound', 'stay in my ears', 'highly recommend', 'great value', 'also flat', 'buds which sounded great', 'quality is great', 'works great']"
60,Sennheiser MX 365 Earphones - White (Discontinued by Manufacturer),Visit the Sennheiser Consumer Audio Store,$17.90,4.2 out of 5,/Sennheiser-MX-365-Earphones-White/dp/B004ZLUZGY/ref=sr_1_9?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-9,"3,901 ratings","['sound quality', 'ear canal', 'much better', 'another pair', 'price range', 'pretty good', 'foam pads', 'foam covers', 'ever owned', 'earbud', 'last long', 'sound good', 'build quality', 'long time', 'price point']"
61,"Philips Over The Ear Sport Earbuds with Mic, Earphones for Sports, Running and Gym (SHS3305BK/27) - Black",Visit the PHILIPS Store,$24.99,4 out of 5,/Philips-Earbuds-Earphones-Running-SHS3305BK/dp/B081HWJK7S/ref=sr_1_3?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-3,174 ratings,"['sound quality', 'small ears', 'ear buds', 'stay in my ears', 'headphones', 'earphones', 'mic', 'phillips', 'headset', 'audio', 'comfort', 'decent', 'earbuds', 'terrible', 'volume', 'wired']"
62,Panasonic RPHV21GA In-Ear Earbud Heaphones with Built-in Clip (Green) (Discontinued by Manufacturer),Visit the Panasonic Store,No Price,3.4 out of 5,/Panasonic-RPHV21GA-Heaphones-Discontinued-Manufacturer/dp/B000LGGCY6/ref=sr_1_34?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-34,61 ratings,"['earbuds', 'sound quality', 'great value', 'great for the price', 'sound great', 'sound good', 'earbuds', 'ears', 'clip', 'tangled', 'earphones', 'hear', 'hurt', 'ipod', 'apple', 'connection', 'durable', 'wearing']"
63,"Bang & Olufsen Beoplay E6 In-Ear Wireless Earphones - Black, One Size - 1645300",Visit the Bang & Olufsen Store,$200.00,3.6 out of 5,/Bang-Olufsen-Beoplay-Wireless-Earphones/dp/B07FLYCMQH/ref=sr_1_13?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-13,345 ratings,"['sound quality', 'battery life', 'foam tips', 'wireless earphones', 'charging cable', 'around your neck', 'bang and olufsen', 'earbuds', 'comply tips', 'stay put', 'sizes of silicone', 'noise cancelling', 'great sound']"
64,JVC HA-FX23-B-E noir,Visit the JVC Store,$14.25,3.3 out of 5,/JVC-HA-FX23-B-E-noir/dp/B00G419LX6/ref=sr_1_209?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-209,12 ratings,['No Review']
65,Audio-Technica Inner Ear Headphone Light Green ATH-CKL220 LGR,Visit the Audio-Technica Store,No Price,4.7 out of 5,/Audio-Technica-Inner-Headphone-ATH-CKL220-LGR/dp/B010UKSSPI/ref=sr_1_85?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298632&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-85,3 ratings,['No Review']
66,"Wireless Earbuds, Monster Clarity 101 AirLinks Bluetooth Earbuds 5.0 with Charging Case,30H Playback Time, Bluetooth Headphones Built-in Mic, Truely Wireless Headphones with Deep Bass for Sport, Black",Visit the Monster Store,$79.99,4.3 out of 5,/Wireless-Monster-AirLinks-Bluetooth-Headphones/dp/B07WJWVSHH/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-4,"1,649 ratings","['sound quality', 'battery life', 'charging case', 'wireless earbuds', 'noise cancellation', 'touch controls', 'true wireless', 'easy to use', 'double tap', 'stopped working', 'deep bass', 'sound good', 'price point']"
67,PANASONIC RP-HV145 Stereo Earphones (Discontinued by Manufacturer),Visit the Panasonic Store,No Price,No Review,/PANASONIC-RP-HV145-EARPHONES-Discontinued-Manufacturer/dp/B00QBY41WM/ref=sr_1_71?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298335&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-71,No Ratings,['No Review']
68,Panasonic stereo headphone pink / violet RP-HJE165-Z (Japan Import),Visit the Panasonic Store,No Price,4 out of 5,/Panasonic-stereo-headphone-violet-RP-HJE165-Z/dp/B00C2LZJRY/ref=sr_1_117?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298342&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-117,65 ratings,['No Review']
69,"Audio Technica SonicPro Port ATH-CKM500I In-ear Headphones with Mic & Volume Control for iPod, iPhone, and iPad - White",Visit the Audio-Technica Store,$54.98,3 out of 5,/Technica-SonicPro-ATH-CKM500I-Headphones-Control/dp/B00827LHRI/ref=sr_1_67?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-67,30 ratings,['No Review']
70,Sony MDR-XB80BS Red Premium Waterproof Bluetooth Wireless Extra Bass Sports in-Ear 7 Hr of Playback Headphones/Microphone (International Version),Visit the Sony Store,No Price,3.9 out of 5,/Sony-MDR-XB80BS-Waterproof-Headphones-International/dp/B07N94KGCQ/ref=sr_1_196?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298244&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-196,9 ratings,['No Review']
71,"JVC HAF150R Headphone, Gumy, Cord-Match (Discontinued by Manufacturer)",Visit the JVC Store,$17.99,3.6 out of 5,/JVC-HAF150R-Cord-Match-Discontinued-Manufacturer/dp/B004FV67YS/ref=sr_1_145?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298754&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-145,129 ratings,"['sound quality', 'last long', 'work perfectly', 'best headphones', 'gumy headphones', 'good quality', 'gumy earbuds', 'high school', 'earbuds', 'pretty good', 'still work', 'little bit', 'hurt my ears']"
72,in-Ear Headphones with Microphone (Teal),Visit the JVC Store,$14.95,No Review,/in-Ear-Headphones-with-Microphone-Teal/dp/B07L6KN3XT/ref=sr_1_161?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298754&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-161,No Ratings,['No Review']
73,Pioneer SE-CL502T-L Lightweight in-Ear Headphone with in-Line Microphone - Blue,Brand: PIONEER,$11.78,4.4 out of 5,/Pioneer-SE-CL502T-L-Lightweight-Headphone-Microphone/dp/B01HEDOOEI/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-23,10 ratings,['No Review']
74,"Skullcandy Jib in-Ear Noise-Isolating Earbuds with Microphone and Remote for Hands-Free Calls, Lightweight, Stereo Sound and Enhanced Base, Wired 3.5mm Jack, Sunset/Black",Visit the Skullcandy Store,No Price,4.1 out of 5,/Skullcandy-Noise-Isolating-Microphone-Hands-Free-Lightweight/dp/B07DGK9M6P/ref=sr_1_31?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-31,120 ratings,['No Review']
75,"Philips Flexible Earhook Headphones, Pink (SHS3200PKS/27)",Visit the PHILIPS Store,$15.69,4 out of 5,/Philips-Flexible-Headphones-SHS3200PKS-27/dp/B011ANKDVQ/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-29,24 ratings,['No Review']
76,"Bang & Olufsen Beoplay E6 Motion In-Ear Wireless Earphones, Graphite, One Size - 1645309",Visit the Bang & Olufsen Store,$200.00,4.1 out of 5,/Bang-Olufsen-Wireless-Earphones-Graphite/dp/B07RS4G7BJ/ref=sr_1_10?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-10,50 ratings,['No Review']
77,JVC Victor In-ear Stereo Headphones | HA-FXD70-S Silver (Japanese Import),Visit the JVC Store,$56.22,3.6 out of 5,/Victor-Stereo-Headphones-HA-FXD70-S-Japanese/dp/B0081YUE12/ref=sr_1_182?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-182,52 ratings,['No Review']
78,"Sony MDREX15AP In-Ear Earbud Headphones with Mic, Black (MDREX15AP/B)",Visit the Sony Store,$9.99,4.3 out of 5,/Sony-MDREX15AP-B-Black/dp/B00JG2WRUO/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-5,"4,084 ratings","['sound quality', 'stopped working', 'left side', 'last long', 'left earbud', 'good price', 'great sound', 'earbud', 'pretty good', 'get what you pay', 'waste your money', 'listening to music', 'second pair', 'new pair']"
79,Gumy Earbud Headphones,Visit the JVC Store,$9.98,4.5 out of 5,/JVC-HAF14W-Gumy-Earbud-Headphones/dp/B00ICREGD0/ref=sr_1_14?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-14,83 ratings,['No Review']
80,JBL T280A Stereo Ear Headphones/Phone Headset Black Pearl,Visit the JBL Store,$28.79,3.8 out of 5,/JBL-T280A-stereo-headphones-headset/dp/B00ZZILBKU/ref=sr_1_63?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-63,5 ratings,['No Review']
81,JBL Reflect Mini 2 Wireless in-Ear Sport Headphones with Three-Button Remote and Microphone - Black,Visit the JBL Store,$45.00,3.9 out of 5,/JBL-Wireless-Headphones-Three-Button-Microphone/dp/B079YCNF41/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-4,247 ratings,"['battery life', 'sound quality', 'reflect mini', 'stopped working', 'great sound', 'ear pieces', 'earbuds', 'noise cancellation', 'listen to music', 'good battery', 'feel like', 'ambient noise', 'christmas gift', 'great battery']"
82,JVC HAEBT5P Pink Sports Headphones,Visit the JVC Store,No Price,4.2 out of 5,/JVC-HAEBT5P-PINK-Sports-Headphones/dp/B0199T2W76/ref=sr_1_201?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-201,7 ratings,['No Review']
83,Sony Hi-Res Sealed Hybrid Earphone IER-Z1R(International Version),Visit the Sony Store,"$1,900.00",4.9 out of 5,/Sony-Earphone-IER-Z1R%E3%80%90Japan-Domestic-Products%E3%80%91%E3%80%90Ships/dp/B07PF85XSG/ref=sr_1_121?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-121,14 ratings,['No Review']
84,JVC NAGARAKU SP-A10BT ウェアラブルネックスピーカー ブラック SP-A10BT-B,Visit the JVC Store,$160.00,4 out of 5,/JVC-NAGARAKU-SP-A10BT-%E3%82%A6%E3%82%A7%E3%82%A2%E3%83%A9%E3%83%96%E3%83%AB%E3%83%8D%E3%83%83%E3%82%AF%E3%82%B9%E3%83%94%E3%83%BC%E3%82%AB%E3%83%BC-SP-A10BT-B/dp/B07J4W5Q14/ref=sr_1_222?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298764&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-222,325 ratings,['No Review']
85,Sony MDR-XB41EX Extra Bass Headphones (Discontinued by Manufacturer),Visit the Sony Store,No Price,4.3 out of 5,/Sony-MDR-XB41EX-Headphones-Discontinued-Manufacturer/dp/B005FVDT84/ref=sr_1_43?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298213&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-43,41 ratings,"['sound quality', 'highs and mids', 'noise isolation', 'in-ear headphones', 'best headphones', 'ever owned', 'extra bass', 'beats tours', 'ever used', 'excellent sound', 'pair of headphones', 'ear headphones', 'great bass']"
86,Sony Mdr-E10Lp/Pgrn Headphones - Fashion Earbuds (Green) (Discontinued by Manufacturer),Visit the Sony Store,No Price,4.2 out of 5,/Sony-Mdr-E10Lp-Pgrn-Headphones-Discontinued/dp/B00172PW62/ref=sr_1_145?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-145,18 ratings,"['sound quality', 'ever owned', 'headphones good', 'earbuds', 'earphones', 'green', 'headphone', 'earbud', 'lasted', 'low']"
87,"Pioneer Ironman Sweat-Resistant Sports Earphones, Black SE-E3M(B)",Visit the Pioneer Store,$14.90,4 out of 5,/Pioneer-Ironman-Sweat-Resistant-Sports-Earphones/dp/B07313934S/ref=sr_1_3?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APIONEER&rnid=2528832011&s=electronics&sr=1-3,141 ratings,"['sweat resistant', 'ear hooks', 'stay in place', 'sound quality', 'stay put', 'earbuds', 'great sound', 'sound amazing', 'sounds really good', 'great price', 'behind the ears', 'around the ears', 'fit well']"
88,Sony MDR-AS410AP/B - Sport - Earphones with mic - in-Ear - Over-The-Ear Mount - Gray (MDRAS410AB),Visit the Sony Store,$24.99,4.3 out of 5,/Sony-MDR-AS410AP-Earphones-Ear-Over/dp/B01M19CBG9/ref=sr_1_68?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-68,81 ratings,"['sound quality', 'ear', 'headphones', 'stay', 'earbuds', 'rubber']"
89,Panasonic in-Ear Lightweight Water-Resistant Active Sport Stereo Headphones (Black),Visit the Panasonic Store,No Price,5 out of 5,/Panasonic-Lightweight-Water-Resistant-Active-Headphones/dp/B00WIZTZAG/ref=sr_1_92?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-92,1 rating,['No Review']
90,"JVC Soft Wireless Earbud with Stayfit Tips, Remote and Mic and Bluetooth Black (HA-FX9BTB)",Visit the JVC Store,$19.99,3.7 out of 5,/JVC-Wireless-Earbud-Black-HAFX9BTB/dp/B076FBXNHD/ref=sr_1_17?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-17,410 ratings,"['battery life', 'sound quality', 'wireless earbuds', 'price point', 'good sound', 'much better', 'stopped working', 'waste of money', 'phone calls', 'stay in my ears', 'earbuds', 'hold a charge', 'works great', 'wireless earbud']"
91,JVC – FX38 M E In-Ear Headphones with 1-Button Remote Control and Microphone Green,Visit the JVC Store,$16.99,4.3 out of 5,/JVC-Headphones-1-Button-Control-Microphone/dp/B01NBWD2KJ/ref=sr_1_142?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298751&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-142,24 ratings,['No Review']
92,"JLab Audio Go Air True Wireless Bluetooth Earbuds + Charging Case | Green | Dual Connect | IP44 Sweat Resistance | Bluetooth 5.0 Connection | 3 EQ Sound Settings: JLab Signature, Balanced, Bass Boost",Visit the JLAB Store,$29.88,4.1 out of 5,/Wireless-Bluetooth-Charging-Resistance-Connection/dp/B086H6N46J/ref=sr_1_3?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJLAB&rnid=2528832011&s=electronics&sr=1-3,"3,483 ratings","['battery life', 'sound quality', 'stopped working', 'wireless earbuds', 'charging case', 'touch controls', 'earbud', 'noise cancellation', 'loud enough', 'great sound', 'good for the price', 'easy to use']"
93,JBL Endurance RUN Sweatproof Sports In-Ear Headphones with One-Button Remote and Microphone (Black),Visit the JBL Store,No Price,4.4 out of 5,/JBL-Sweatproof-Headphones-One-Button-Microphone/dp/B07B4GCG5P/ref=sr_1_66?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-66,135 ratings,"['sound quality', 'great sound', 'fall out of my ears', 'earbuds', 'sound good', 'love these headphones', 'headphones great', 'headphones sound', 'earbuds', 'gym', 'earbud', 'cord', 'noise', 'stay', 'button', 'running']"
94,KOSS 186511 TD85 Full-Size Noise-Isolating Headphones,Visit the Koss Store,$43.13,No Review,/KOSS-186511-Full-Size-Noise-Isolating-Headphones/dp/B00PR6GOG6/ref=sr_1_69?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-69,No Ratings,['No Review']
95,RP HJE 125E - Ergofit - Blau,Visit the Panasonic Store,$7.90,4.3 out of 5,/RP-HJE-125E-Ergofit-blau/dp/B00CBU0J12/ref=sr_1_20?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-20,"1,870 ratings",['No Review']
96,"Koss KE10C Scalped Stereo Earbuds, Coral",Visit the Koss Store,No Price,3.7 out of 5,/Koss-KE10C-Scalped-Stereo-Earbuds/dp/B00ICWF4XQ/ref=sr_1_29?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-29,5 ratings,['No Review']
97,"Panasonic RP-TCM115 Canal-Type in-Ear Headphones, Black",Visit the Panasonic Store,No Price,No Review,/Panasonic-RP-TCM115-Canal-Type-Headphones-Black/dp/B07Q1HRMHM/ref=sr_1_101?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298342&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-101,No Ratings,['No Review']
98,"JVC in Ear Headphones HA-FX21BT - Stereo - Black - Wireless - Bluetooth - 32.8 ft - 20 Hz - 20 kHz - Earbud, Behind-The-Neck - Binaural - in-Ear",Visit the JVC Store,$26.15,No Review,/JVC-Headphones-HA-FX21BT-Behind-Neck/dp/B07L6LGD8Q/ref=sr_1_70?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-70,No Ratings,['No Review']
99,Panasonic Stereo Earphones Suites Orange Jewel RP-HJF3-D (Japan Import),Visit the Panasonic Store,$18.13,3.6 out of 5,/Panasonic-stereo-earphones-Suites-RP-HJF3-D/dp/B0037HP48Q/ref=sr_1_77?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-77,8 ratings,['No Review']
100,JVC HA-ETR40 Splashproof Sporty In-Earphone with one-button mic/remote - Red (International Version),Visit the JVC Store,$71.53,3.8 out of 5,/JVC-HA-ETR40-Splashproof-Earphone-one-button/dp/B00NED2SS2/ref=sr_1_95?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298744&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-95,35 ratings,['No Review']
101,Panasonic RPHJE180V Inner Ear Earbuds Large Driver (Violet) (Discontinued by Manufacturer),Visit the Panasonic Store,$7.90,4.3 out of 5,/Panasonic-RPHJE180V-Earbuds-Discontinued-Manufacturer/dp/B004MMEI00/ref=sr_1_14?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-14,20 ratings,"['sound quality', 'good sound', 'earbuds', 'headphones', 'ear', 'bass', 'noise', 'rp-hje', 'sizes']"
102,"Sony MDR-EX25LP/PNK Earbuds, Pink (Discontinued by Manufacturer)",Visit the Sony Store,$27.95,3.6 out of 5,/Sony-MDR-EX25LP-PNK-Discontinued-Manufacturer/dp/B00BP115N4/ref=sr_1_94?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298226&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-94,6 ratings,['No Review']
103,Jabra Eargels - Multi Colored,Visit the Jabra Store,$9.99,2.5 out of 5,/Jabra-COLOREARGELS-Eargels-Multi-Colored/dp/B00005T3V0/ref=sr_1_38?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-38,14 ratings,['No Review']
