,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
230,JVC HAENR15 Gumy Sport In Ear Headphones with Remote and Microphone - White,Visit the JVC Store,$22.21,3.9 out of 5,/JVC-HAENR15-Headphones-Remote-Microphone/dp/B00QUOVSB0/ref=sr_1_199?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-199,14 ratings,['No Review']
231,2XL Spoke In Ear Buds Matte Black X2SPCZ-806,Visit the Skullcandy Store,No Price,3.6 out of 5,/Spoke-Buds-Matte-Black-X2SPCZ-806/dp/B0045NDF2S/ref=sr_1_100?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298673&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-100,24 ratings,"['sound quality', 'much better', 'recommend these to anyone', 'earbuds', 'great sound', 'good sound', 'pair of earbuds', 'bought these earbuds', 'headphones', 'bass', 'ink', 'pairs', 'decent', 'earbud', 'expensive']"
232,"Philips Wired Earbuds Earphones, in Ear Headphones, Bass Clear Sound, Ergonomic Comfort-Fit",Visit the PHILIPS Store,$6.99,3.9 out of 5,/Philips-Earphones-Headphones-Ergonomic-Comfort-Fit/dp/B081B94MRZ/ref=sr_1_5?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-5,133 ratings,"['earbuds', 'sound quality', 'decent price', 'good quality', 'great and the price', 'headphones', 'listening', 'earphones', 'ears', 'sounds', 'loud', 'mic']"
233,JBL Everest 110 in-Ear Wireless Headphones (Blue),Visit the JBL Store,$49.95,4.1 out of 5,/JBL-Everest-Wireless-Bluetooth-Headphones/dp/B0764G12SB/ref=sr_1_96?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298820&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-96,7 ratings,['No Review']
234,Panasonic RP-HS200-K In-Ear Water-Resistant Sport-Clip Earbud Heaphones with Clear Sound Cord Management -Black (Discontinued by Manufacturer),Visit the Panasonic Store,$19.99,3.1 out of 5,/Panasonic-RP-HS200-K-Water-Resistant-Discontinued-Manufacturer/dp/B003ELYR6A/ref=sr_1_26?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-26,22 ratings,"['sound quality', 'ear', 'headphones', 'stay', 'sweat', 'ipod', 'cord', 'running', 'fall', 'gym', 'in-ear', 'low', 'range', 'rubber', 'sony']"
235,Sony MDR-AS210 Sports in-Ear Splashproof Headphones -Pink,Visit the Sony Store,No Price,4.2 out of 5,/Sony-MDR-AS210-Sports-Splashproof-Headphones/dp/B01LDKH364/ref=sr_1_53?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-53,"1,525 ratings","['sound quality', 'extra bass', 'earbuds', 'mdr-as210 sports', 'around my ear', 'sound is good', 'wrap around', 'extra money', 'good sound', 'ear canal', 'excellent sound', 'sound great', 'fit in my ear', 'headphones', 'earbuds']"
236,Sony Premium Noise Cancelling True Wireless Headphones - Black (WF1000X/B),Visit the Sony Store,$89.00,3.3 out of 5,/Sony-WF-1000X-Bluetooth-Earphones-Noise-Canceling/dp/B07J1YG4PV/ref=sr_1_91?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298226&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-91,10 ratings,['No Review']
237,Sony DVPFX950 9 inch Portable DVD Player Hard Nylon Traveling Case and Determination Hand Strap and Noise Cancelling Earphone In Ear,Visit the Sony Store,$24.95,No Review,/DVPFX950-Portable-Traveling-Determination-Cancelling/dp/B003WLKNYW/ref=sr_1_172?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-172,No Ratings,['No Review']
238,Sony MDRPQ4/GRN PIIQ Headphones,Visit the Sony Store,$29.99,3 out of 5,/Sony-MDRPQ4-GRN-PIIQ-Headphones/dp/B003MB0YDC/ref=sr_1_216?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298244&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-216,176 ratings,"['sound quality', 'stopped working', 'second pair', 'sound great', 'good sound', 'side stopped', 'years ago', 'highly recommend', 'another pair', 'last long', 'mdrpq grn', 'listen to music', 'stay in place']"
239,"Sennheiser 506087 Urbanite XL Wireless, Black (Discontinued by Manufacturer)",Visit the Sennheiser Consumer Audio Store,$149.99,3.8 out of 5,/Sennheiser-Urbanite-XL-Wireless-Black/dp/B00SJ1KG06/ref=sr_1_33?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298513&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-33,337 ratings,"['sound quality', 'battery life', 'touch controls', 'bluetooth headphones', 'ear cups', 'urbanite xl wireless', 'great sound', 'put back', 'build quality', 'touch pad', 'really good', 'battery lasts', 'noise cancelling', 'play or pause']"
240,Philips Colour Tunes in-Ear Headphones - Black (SHE2641BN/27),Visit the PHILIPS Store,$7.29,3.8 out of 5,/Philips-Colour-Tunes-Ear-Headphones/dp/B006SRSJ7U/ref=sr_1_26?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-26,9 ratings,['No Review']
241,Koss KE5W Earphone 176801,Visit the Koss Store,$13.45,No Review,/Koss-4330330075-KE5W-Earphone-176801/dp/B009U5IFOO/ref=sr_1_56?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-56,No Ratings,['No Review']
242,Sony DR-AS22ip Active Style Headphones,Visit the Sony Store,No Price,3.3 out of 5,/Sony-DR-AS22ip-Active-Style-Headphones/dp/B007BY3PE6/ref=sr_1_167?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-167,21 ratings,"['stopped working', 'play and pause', 'headphones', 'microphone', 'phones', 'gym', 'sweat', 'workout', 'calls', 'cons', 'control', 'running', 'button']"
243,JVC Stereo in-Ear Lightweight Water-Resistant Active Sport Headphones (Black),Visit the JVC Store,$23.89,5 out of 5,/JVC-Stereo-Active-sport-Headphones/dp/B00GEKUTLK/ref=sr_1_139?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298751&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-139,1 rating,['No Review']
244,Evolve 65T True Wireless Professional UC Headset - UC Version,Visit the Jabra Store,$252.91,4.1 out of 5,/Jabra-Evolve-True-Wireless-Earbuds/dp/B07L1LBFMP/ref=sr_1_30?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-30,53 ratings,"['charging case', 'earbuds', 'noise cancellation', 'sound quality', 'battery life', 'wireless earbuds', 'noise cancelling', 'phone calls', 'true wireless', 'background noise', 'active noise', 'bluetooth dongle', 'charging cable']"
245,Jabra Sport Pace Wireless Bluetooth Earbuds - U.S. Retail Packaging,Visit the Jabra Store,No Price,3.5 out of 5,/Jabra-Sport-Wireless-Bluetooth-Earbuds/dp/B0161D1CL0/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-27,689 ratings,"['sound quality', 'stopped working', 'battery life', 'sport pace', 'second pair', 'waste your money', 'another pair', 'worked great', 'good sound', 'hold a charge', 'stopped charging', 'loud enough', 'great sound', 'new pair']"
246,"Audio-Technica ATH-SPORT50BTBK SonicSport Bluetooth Wireless In-Ear Headphones, Black",Visit the Audio-Technica Store,$27.99,3.3 out of 5,/Audio-Technica-ATH-SPORT50BTBK-SonicSport-Bluetooth-Headphones/dp/B07BPJ9P95/ref=sr_1_11?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-11,47 ratings,"['sound quality', 'great headphones', 'ear', 'workout', 'gym', 'fall', 'hooks']"
247,Sony WF-XB700/B True Wireless Earbuds with Extra BASS (Black) with Knox Gear Memory Foam and Silicone Ear-Tips with case Bundle (2 Items),Visit the Sony Store,$129.99,3.5 out of 5,/Sony-WF-XB700-Wireless-Silicone-Ear-Tips/dp/B088KM5C8B/ref=sr_1_60?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-60,3 ratings,['No Review']
248,"Audio-Technica ATH-CKX5iSWH SonicFuel In-Ear Headphones with In-Line Mic & Control, White",Visit the Audio-Technica Store,$40.51,3.5 out of 5,/Audio-Technica-ATH-CKX5iSRD-SonicFuel-Headphones-Control/dp/B00EO3DP6A/ref=sr_1_69?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-69,123 ratings,"['sound quality', 'volume control', 'pretty good', 'great sound', 'quality is pretty', 'really good', 'bass is a bit', 'fit my ears', 'good sound', 'good fit', 'earbuds', 'mic', 'cord', 'hear', 'stay', 'earphones']"
249,JBL E45BT On-Ear Wireless Headphones (White),Visit the JBL Store,No Price,4.3 out of 5,/JBL-E45BT-Wireless-Headphones-White/dp/B01NAG28LS/ref=sr_1_98?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298823&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-98,"1,488 ratings","['sound quality', 'battery life', 'stopped working', 'great sound', 'left side', 'left ear', 'love these headphones', 'noise cancellation', 'waste your money', 'wireless headphones', 'good sound', 'sound quality is good', 'fully charged']"
250,Shure SE846-CL Sound Isolating Earphones with Quad High Definition MicroDrivers and True Subwoofer,Visit the Shure Store,No Price,4.3 out of 5,/Shure-SE846-CL-Isolating-Definition-MicroDrivers/dp/B00DIUGW6A/ref=sr_1_1?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AShure&rnid=2528832011&s=electronics&sr=1-1,395 ratings,"['sound quality', 'high end', 'build quality', 'ever heard', 'much better', 'low end', 'never heard', 'mids and highs', 'worth the money', 'mid range', 'soundstage', 'earbuds', 'dac amp', 'worth the price', 'ear headphones']"
251,Monster iSport Spirit Wireless Bluetooth Headphones in Ear Headset (137134-00),Visit the Monster Store,$16.99,4.6 out of 5,/Monster-iSport-Spirit-137134-00-inal%C3%A1mbricos/dp/B07T8H2WWK/ref=sr_1_32?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-32,3 ratings,['No Review']
252,JVC HAFX21BT Powerful Sound Wireless Bluetooth in Ear Headphones - Black,Visit the JVC Store,No Price,4 out of 5,/JVC-HAFX21BT-Powerful-Bluetooth-Headphones/dp/B076BRL7G1/ref=sr_1_140?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298751&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-140,18 ratings,['No Review']
253,"Skullcandy Method Sweat Resistant Sport Earbud with In-Line Microphone and Remote, Lightweight and Secure In-Ear Fit for Running and Exercise, Cable Management Clip for Workouts, Navy",Visit the Skullcandy Store,No Price,4 out of 5,/Skullcandy-Resistant-Microphone-Lightweight-Management/dp/B0722M5TYY/ref=sr_1_66?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-66,98 ratings,['No Review']
254,"Panasonic drops360°LUXE Premium In-Ear Stereo Headphones RP-HJX20-K (Black and Silver) Powerful Bass, with Travel Case",Visit the Panasonic Store,$15.28,4 out of 5,/Panasonic-drops360%C2%B0LUXE-Headphones-RP-HJX20-K-Powerful/dp/B00SMVLKNU/ref=sr_1_32?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-32,87 ratings,"['sound quality', 'high end', 'high quality', 'earbud', 'drops360 luxe', 'pleasantly surprised', 'carrying case', 'price range', 'fit my ears', 'small medium', 'ear piece', 'great sounding', 'much better', 'sounding ear']"
255,JBL Focus 500 in-Ear Wireless Sport Headphones,Visit the JBL Store,$43.31,2.4 out of 5,/JBL-Focus-Wireless-Sport-Headphones/dp/B072MP6JMJ/ref=sr_1_100?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298823&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-100,11 ratings,['No Review']
256,Bang & Olufsen H3 2nd Generation In-Ear Earphones for iOS - Natural - 1643246,Visit the Bang & Olufsen Store,$148.98,3.9 out of 5,/Bang-Olufsen-Generation-Ear-Earphones/dp/B01CRILWGS/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-8,84 ratings,"['sound quality', 'bang olufsen', 'cable noise', 'volume control', 'earbuds', 'sound great', 'noise cancelling', 'in-ear earphone', 'ever heard', 'in-ear headphones', 'long term', 'inline remote', 'listening to music']"
257,"Skullcandy XTplyo In-Ear Sport Earbuds with Mic, Plum/Pink",Visit the Skullcandy Store,No Price,4.3 out of 5,/Skullcandy-XTplyo-Ear-Sport-Earbuds/dp/B00XPU084K/ref=sr_1_33?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298659&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-33,816 ratings,"['sound quality', 'skullcandy', 'great sound', 'headphones', 'stay in place', 'good sound', 'second pair', 'ever used', 'quality is good', 'love these earbuds', 'phone calls', 'never fall', 'get tangled']"
258,JVC HAF12P in-Ear Stereo Headphones - Pink,Visit the JVC Store,$18.49,No Review,/JVC-HAF12P-Ear-Stereo-Headphones/dp/B08B3Q149F/ref=sr_1_180?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-180,No Ratings,['No Review']
259,"Koss KE7 Earbuds Stereophone Combo Pack,Black and white",Visit the Koss Store,No Price,3.8 out of 5,/Koss-KE7-Earbuds-Stereophone-Combo/dp/B004XUMEMU/ref=sr_1_6?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-6,157 ratings,"['sound quality', 'earbuds', 'great price', 'get what you pay', 'stay in your ears', 'fit my ears', 'great sound', 'even though', 'years and still', 'good quality', 'excellent sound', 'quality and durability']"
260,"JBL Under Armour True Wireless Flash – True Wireless Bluetooth Earbuds, Waterproof Sport Wireless Headphones with Microphone, 25 Hours Battery, works with Android and Apple iOS (Black)",Visit the JBL Store,$161.99,4.2 out of 5,/Under-Armour-True-Wireless-Flash/dp/B07MBZTLVJ/ref=sr_1_18?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-18,470 ratings,"['sound quality', 'battery life', 'charging case', 'great fit', 'make sure', 'wireless earbuds', 'great sound', 'sound great', 'worth the money', 'even during rigorous', 'listening to music', 'every time', 'put them back']"
261,JBL Duet Mini 2 Wireless Bluetooth in-Ear Headphones/Earbuds Hands Free Calls Pure Bass Sound (Black),Visit the JBL Store,$24.95,4 out of 5,/JBL-Duet-Mini-Bluetooth-Headphones/dp/B07RY9RC36/ref=sr_1_16?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-16,97 ratings,"['battery life', 'worth the money', 'headphones', 'running', 'connection']"
262,"SONY h.ear in canal type earphone High-Resolution sound with Remote control, Microphone ,charcoal black MDR-EX750AP / B",Visit the Sony Store,$198.00,3.6 out of 5,/SONY-earphone-High-Resolution-Microphone-MDR-EX750AP/dp/B01538V4SU/ref=sr_1_148?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-148,27 ratings,['No Review']
263,Skullcandy Smokin Buds 2 Mic (Discontinued by Manufacturer),Visit the Skullcandy Store,$32.90,4 out of 5,/Skullcandy-Smokin-Buds-Discontinued-Manufacturer/dp/B00CTA3GIW/ref=sr_1_65?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-65,60 ratings,"['really good', 'volume control', 'earbuds', 'headphones', 'mic', 'bass', 'lasted', 'noise', 'controls']"
264,Sony WF-1000XM3 True Wireless Bluetooth Noise Canceling in-Ear Headphones Black (Renewed),Visit the Amazon Renewed Store,No Price,4.2 out of 5,/Sony-WF-1000XM3-Bluetooth-Canceling-Headphones/dp/B07X8QHKFV/ref=sr_1_96?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298226&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-96,791 ratings,"['sound quality', 'battery life', 'noise cancellation', 'noise cancelling', 'brand new', 'listening to music', 'charging case', 'wireless earbuds', 'great sound', 'true wireless', 'sound great', 'call quality', 'airpods pro']"
265,Sony MDR-EX450-W Earphones with Aluminium Housing - White,Visit the Sony Store,$86.27,4.2 out of 5,/Sony-MDR-EX450-W-Earphones-Aluminium-Housing/dp/B00I3LUQ7A/ref=sr_1_145?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-145,97 ratings,['No Review']
266,Koss KEB4 Portable Earbud (Black) (Discontinued by Manufacturer),Visit the Koss Store,No Price,3.9 out of 5,/Koss-KEB4-Portable-Discontinued-Manufacturer/dp/B000N8PMQQ/ref=sr_1_8?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-8,17 ratings,['No Review']
267,Samsung Galaxy Buds (2019) SM-R170 Bluetooth Earbuds for Android Smartphones (Black),Visit the SAMSUNG Store,$91.41,4.5 out of 5,/Samsung-SM-R170-Bluetooth-Earbuds-Smartphones/dp/B07NLLLXNX/ref=sr_1_13?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-13,"2,594 ratings","['battery life', 'sound quality', 'stopped working', 'galaxy buds', 'great sound', 'wireless earbuds', 'much better', 'noise cancelling', 'waste of money', 'listening to music', 'wireless ear', 'feel like', 'earbud']"
268,1-Pack Panasonic RP-HV096 Black Stereo Earphones,Visit the Panasonic Store,$95.05,No Review,/1-Pack-Panasonic-RP-HV096-Stereo-Earphones/dp/B00TWKUVP8/ref=sr_1_42?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298328&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-42,No Ratings,['No Review']
269,JBL Endurance PEAK - Waterproof True Wireless In-Ear Sport Headphones - Red (Renewed),Visit the Amazon Renewed Store,$84.99,4.6 out of 5,/JBL-Endurance-PEAK-Waterproof-Ear/dp/B089DMGH73/ref=sr_1_56?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298816&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-56,3 ratings,['No Review']
